BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Mashrafe Mortaza,9,0,45,0,5.00,30,3,1,1,0
Syed Rasel,10,0,41,2,4.10,34,4,0,1,0
Abdur Razzak,9.4,1,25,3,2.59,47,1,0,5,0
Mohammad Rafique,10,2,22,1,2.20,40,0,0,0,0
Shakib Al Hasan,10,0,49,2,4.90,28,1,2,0,0
