BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Ashantha de Mel,12,2,69,2,5.75,-,-,-,0,0
Vinothen John,12,2,58,1,4.83,-,-,-,0,0
Rumesh Ratnayake,12,0,65,1,5.42,-,-,-,0,0
Arjuna Ranatunga,9,0,53,0,5.89,-,-,-,0,0
Somachandra De Silva,10,0,52,0,5.20,-,-,-,0,0
Athula Samarasekera,5,0,33,0,6.60,-,-,-,0,0
