BATSMEN,,R,B,M,4s,6s,SR
Sherwin Campbell,b Strang,47,88,106,5,0,53.41
Sir Richie Richardson,c ADR Campbell b Strang,32,47,83,3,0,68.09
Brian Lara,not out,43,31,44,5,2,138.71
Shivnarine Chanderpaul,b Strang,8,4,2,2,0,200.00
Keith Arthurton,c ADR Campbell b Strang,1,3,7,0,0,33.33
Roger Harper,not out,5,6,9,1,0,83.33
