BATSMEN,,R,B,M,4s,6s,SR
Graeme Smith,c McCullum b Bond,23,28,43,5,0,82.14
Herschelle Gibbs,c McMillan b Oram,143,141,195,19,3,101.42
Nicky Boje,b Styris,29,37,60,4,0,78.38
Jacques Kallis,c Vincent b Vettori,33,48,55,1,1,68.75
Mark Boucher,c Cairns b Oram,10,14,23,1,0,71.43
Lance Klusener,not out,33,21,36,4,1,157.14
Shaun Pollock,c Oram b Adams,10,10,16,0,0,100.00
Gary Kirsten,not out,5,4,7,0,0,125.00
