BATSMEN,,R,B,M,4s,6s,SR
Craig McMillan,c Boucher b Donald,25,32,60,1,1,78.13
Stephen Fleming,not out,134,132,158,21,0,101.52
Nathan Astle,not out,54,57,98,4,0,94.74
