BATSMEN,,R,B,M,4s,6s,SR
Rohit Sharma,run out (de Villiers),0,6,13,0,0,0.00
Shikhar Dhawan,c Amla b Parnell,137,146,199,16,2,93.84
Virat Kohli,c du Plessis b Imran Tahir,46,60,106,3,0,76.67
Ajinkya Rahane,lbw b Steyn,79,60,90,7,3,131.67
Suresh Raina,c sub (RR Rossouw) b Morkel,6,5,6,1,0,120.00
MS Dhoni,c de Kock b Morkel,18,11,22,3,0,163.64
Ravindra Jadeja,run out (de Villiers),2,4,4,0,0,50.00
Ravichandran Ashwin,not out,5,5,14,0,0,100.00
Mohammed Shami,not out,4,5,5,1,0,80.00
