BATSMEN,,R,B,M,4s,6s,SR
Quinton de Kock,c Russell b Holder,12,19,24,3,0,63.16
Hashim Amla,lbw b Gayle,65,88,122,1,1,73.86
Faf du Plessis,c Ramdin b Gayle,62,70,93,3,0,88.57
Rilee Rossouw,c Ramdin b Russell,61,39,64,6,1,156.41
AB de Villiers,not out,162,66,103,17,8,245.45
David Miller,c Taylor b Russell,20,16,21,0,0,125.00
Farhaan Behardien,not out,10,5,18,0,1,200.00
