BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Mashrafe Mortaza,7,0,37,0,5.29,23,2,0,2,0
Mustafizur Rahman,8,1,32,2,4.00,31,4,0,2,0
Mohammad Saifuddin,8,0,33,1,4.13,23,1,0,1,0
Shakib Al Hasan,10,1,29,5,2.90,40,0,1,0,0
Mehidy Hasan,8,0,37,0,4.63,24,3,0,0,0
Mosaddek Hossain,6,0,25,1,4.17,21,3,0,0,0
