BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Mujeeb Ur Rahman,10,0,39,3,3.90,33,1,0,3,0
Dawlat Zadran,9,0,64,1,7.11,23,5,1,3,0
Mohammad Nabi,10,0,44,1,4.40,30,3,0,1,0
Gulbadin Naib,10,1,56,2,5.60,23,4,0,0,0
Rashid Khan,10,0,52,0,5.20,27,3,0,1,0
Rahmat Shah,1,0,7,0,7.00,2,1,0,0,0
