BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Javagal Srinath,9,0,61,1,6.78,29,7,2,1,0
Venkatesh Prasad,10,0,45,3,4.50,35,6,0,2,0
Anil Kumble,10,0,48,3,4.80,32,3,2,0,0
Venkatapathy Raju,10,0,46,1,4.60,33,3,1,1,0
Sachin Tendulkar,5,0,25,0,5.00,16,3,0,0,0
Ajay Jadeja,5,0,19,0,3.80,17,1,0,1,0
