BATSMEN,,R,B,M,4s,6s,SR
Hashim Amla,c Dhoni b Harbhajan Singh,61,72,114,5,0,84.72
Graeme Smith,c Tendulkar b Khan,16,29,39,2,0,55.17
Jacques Kallis,run out (Dhoni/Harbhajan Singh),69,88,120,4,0,78.41
AB de Villiers,c Kohli b Harbhajan Singh,52,39,67,6,1,133.33
Jean-Paul Duminy,st Dhoni b Harbhajan Singh,23,20,40,2,1,115.00
Faf du Plessis,not out,25,23,52,0,1,108.70
Morne van Wyk,lbw b Patel,5,5,7,1,0,100.00
Johan Botha,c sub (SK Raina) b Patel,23,15,15,2,1,153.33
Robin Peterson,not out,18,7,15,2,1,257.14
