BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Kyle Mills,10,0,29,2,2.90,44,3,0,1,0
Tim Southee,9.2,3,29,3,3.11,41,3,0,2,0
Hamish Bennett,8,0,37,0,4.63,25,3,0,0,0
Daniel Vettori,10,3,25,2,2.50,41,1,0,0,0
Scott Styris,4,0,13,1,3.25,14,1,0,0,0
Nathan McCullum,3,0,15,0,5.00,7,1,0,0,0
Jesse Ryder,2,0,10,0,5.00,5,1,0,0,0
