BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Thomas Odoyo,10,0,55,2,5.50,35,3,3,0,1
Peter Ongondo,10,0,64,2,6.40,33,5,2,0,3
Lameck Onyango,8,0,63,1,7.88,23,8,2,1,0
Jimmy Kamande,9,0,61,0,6.78,24,4,2,2,0
Hiren Varaiya,7,0,40,0,5.71,17,2,1,1,0
Steve Tikolo,6,0,45,1,7.50,18,1,2,5,0
