BATSMEN,,R,B,M,4s,6s,SR
Phil Simmons,c Stanger b Blain,7,15,18,1,0,46.67
Shivnarine Chanderpaul,not out,30,30,46,6,0,100.00
Stuart Williams,lbw b Blain,0,1,4,0,0,0.00
Brian Lara,not out,25,17,13,3,1,147.06
