BATSMEN,,R,B,M,4s,6s,SR
David Warner,c Rubel Hossain b Soumya Sarkar,166,147,184,14,5,112.93
Aaron Finch,c Rubel Hossain b Soumya Sarkar,53,51,91,5,2,103.92
Usman Khawaja,c Mushfiqur Rahim b Soumya Sarkar,89,72,110,10,0,123.61
Glenn Maxwell,run out (Rubel Hossain),32,10,14,2,3,320.00
Marcus Stoinis,not out,17,11,22,2,0,154.55
Steven Smith,lbw b Mustafizur Rahman,1,2,4,0,0,50.00
Alex Carey,not out,11,8,14,1,0,137.50
