BATSMEN,,R,B,M,4s,6s,SR
Tamim Iqbal,b Starc,62,74,103,6,0,83.78
Soumya Sarkar,run out (Finch),10,8,18,2,0,125.00
Shakib Al Hasan,c Warner b Stoinis,41,41,61,4,0,100.00
Mushfiqur Rahim,not out,102,97,146,9,1,105.15
Liton Das,lbw b Zampa,20,17,29,3,0,117.65
Mahmudullah,c Cummins b Coulter-Nile,69,50,70,5,3,138.00
Sabbir Rahman,b Coulter-Nile,0,1,2,0,0,0.00
Mehidy Hasan,c Warner b Starc,6,7,14,0,0,85.71
Mashrafe Mortaza,c Maxwell b Stoinis,6,5,7,1,0,120.00
