BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Damien Fleming,8.2,1,43,2,5.16,33,7,0,3,0
Adam Dale,5,1,18,1,3.60,21,1,0,1,0
Glenn McGrath,9,0,43,1,4.78,38,4,1,0,4
Shane Lee,6,0,24,0,4.00,23,3,0,1,0
Shane Warne,10,1,44,1,4.40,42,3,2,4,0
Steve Waugh,4,0,25,0,6.25,10,3,0,1,0
Michael Bevan,3,0,15,0,5.00,10,0,1,1,0
