BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Craig McDermott,9,1,35,1,3.89,-,-,-,1,0
Mike Whitney,10,2,36,0,3.60,-,-,-,3,0
Merv Hughes,9,1,49,1,5.44,-,-,-,0,0
Tom Moody,9,0,56,3,6.22,-,-,-,0,0
Steve Waugh,10,0,50,1,5.00,-,-,-,1,0
