BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Kapil Dev,10,2,41,3,4.10,-,-,-,1,4
Manoj Prabhakar,10,0,41,3,4.10,-,-,-,2,1
Javagal Srinath,8,0,48,1,6.00,-,-,-,1,2
Sachin Tendulkar,5,0,29,0,5.80,-,-,-,1,0
Venkatapathy Raju,10,0,37,1,3.70,-,-,-,0,0
Ajay Jadeja,7,0,34,0,4.86,-,-,-,0,0
