BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Wasim Akram,10,0,44,1,4.40,40,2,1,2,5
Shoaib Akhtar,9,1,51,2,5.67,36,5,1,1,3
Azhar Mahmood,10,1,24,3,2.40,49,3,0,3,0
Abdul Razzaq,10,1,40,0,4.00,39,2,0,3,1
Saqlain Mushtaq,10,0,51,1,5.10,34,3,2,3,0
