BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Edgar Schiferli,5,0,33,1,6.60,17,5,0,2,0
Roland Lefebvre,5,0,18,0,3.60,21,2,0,1,0
Tim de Leede,4,0,29,0,7.25,11,5,0,0,0
Adeel Raja,5,0,34,0,6.80,13,5,0,0,0
Daan van Bunge,3,0,16,3,5.33,14,4,0,0,0
Feiko Kloppenburg,1.2,0,14,0,10.50,3,3,0,0,0
