BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Patrick Patterson,10,0,25,1,2.50,-,-,-,1,0
Malcolm Marshall,6,0,23,0,3.83,-,-,-,0,2
Winston Benjamin,10,2,27,3,2.70,-,-,-,3,3
Anderson Cummins,10,0,33,0,3.30,-,-,-,1,3
Carl Hooper,10,0,47,2,4.70,-,-,-,0,0
Keith Arthurton,4,0,25,0,6.25,-,-,-,0,0
