BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Eddo Brandes,10,1,45,3,4.50,-,-,-,2,1
Malcolm Jarvis,10,1,71,1,7.10,-,-,-,0,0
Kevin Duers,10,0,52,1,5.20,-,-,-,0,0
Ali Shah,10,2,39,1,3.90,-,-,-,0,0
John Traicos,10,0,50,1,5.00,-,-,-,0,0
