BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Richard Collinge,12,2,43,0,3.58,-,-,-,0,0
Sir Richard Hadlee,12,2,48,2,4.00,-,-,-,0,0
Dayle Hadlee,12,3,32,2,2.67,-,-,-,0,0
Brian McKechnie,12,1,49,3,4.08,-,-,-,0,0
Hedley Howarth,12,0,48,2,4.00,-,-,-,0,0
