BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Madan Lal,11.5,1,62,1,5.24,-,-,-,0,0
Mohinder Amarnath,8,1,40,1,5.00,-,-,-,0,0
Bishan Bedi,12,6,28,1,2.33,-,-,-,0,0
Syed Abid Ali,12,2,35,2,2.92,-,-,-,0,0
Srinivas Venkataraghavan,12,0,39,0,3.25,-,-,-,0,0
Eknath Solkar,3,0,16,0,5.33,-,-,-,0,0
