BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Boyd Rankin,10,1,35,1,3.50,39,4,0,0,0
Alex Cusack,7,1,22,0,3.14,32,4,0,0,0
John Mooney,9,0,58,2,6.44,21,5,1,2,0
Andre Botha,10,0,56,1,5.60,22,4,0,0,0
Kevin O'Brien,9,0,71,4,7.89,25,5,5,0,0
Paul Stirling,2,0,9,0,4.50,7,1,0,0,0
George Dockrell,3,0,15,1,5.00,9,1,0,1,0
