BATSMEN,,R,B,M,4s,6s,SR
Desmond Haynes,c Manjrekar b Kapil Dev,16,16,28,3,0,100.00
Brian Lara,c Manjrekar b Srinath,41,37,51,6,1,110.81
Phil Simmons,c Tendulkar b Prabhakar,22,20,27,2,1,110.00
Sir Richie Richardson,c Srikkanth b Srinath,3,8,19,0,0,37.50
Keith Arthurton,not out,58,99,101,3,0,58.59
Gus Logie,c More b Raju,7,10,15,1,0,70.00
Carl Hooper,not out,34,57,70,3,0,59.65
