BATSMEN,,R,B,M,4s,6s,SR
Sunil Wettimuny,retired hurt,53,102,-,7,0,51.96
Ranjit Fernando,b Thomson,22,18,-,4,0,122.22
Bandula Warnapura,st Marsh b Mallett,31,39,-,5,0,79.49
Duleep Mendis,retired hurt,32,45,-,5,0,71.11
Anura Tennekoon,b IM Chappell,48,71,-,6,0,67.61
Michael Tissera,c Turner b IM Chappell,52,72,-,7,0,72.22
Anura Ranasinghe,not out,14,18,-,3,0,77.78
Mevan Pieris,not out,0,3,-,0,0,0.00
