BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Kemar Roach,9.4,2,34,2,3.52,40,4,0,1,2
Sulieman Benn,10,0,56,0,5.60,28,5,0,2,0
Andre Russell,8,0,49,4,6.13,26,6,0,3,0
Daren Sammy,3,0,28,0,9.33,6,3,1,0,0
Devendra Bishoo,10,0,34,3,3.40,33,2,0,0,0
Kieron Pollard,8,0,37,0,4.63,21,2,0,1,0
