BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Manoj Prabhakar,4,0,47,0,11.75,-,-,-,0,0
Javagal Srinath,9.4,0,51,0,5.28,-,-,-,0,0
Venkatesh Prasad,10,1,53,1,5.30,-,-,-,1,2
Salil Ankola,5,0,28,0,5.60,-,-,-,0,0
Anil Kumble,10,1,39,2,3.90,-,-,-,0,0
Sachin Tendulkar,10,0,41,0,4.10,-,-,-,2,0
