BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Dave Langford-Smith,7,0,38,0,5.43,28,5,0,3,3
Boyd Rankin,7,1,28,2,4.00,30,2,0,4,0
Trent Johnston,10,0,70,1,7.00,26,9,1,0,0
Andre Botha,10,1,56,1,5.60,25,1,3,0,0
Kevin O'Brien,4,0,26,1,6.50,9,2,0,2,0
Kyle McCallan,10,0,38,1,3.80,35,3,0,2,0
Andrew White,2,0,8,0,4.00,7,0,0,0,0
