BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
James Anderson,7,1,35,1,5.00,26,1,1,4,0
Sajid Mahmood,8,2,34,0,4.25,32,3,0,1,1
Andrew Flintoff,8.1,1,43,4,5.27,29,3,0,0,4
Paul Collingwood,6,0,38,1,6.33,18,4,0,1,0
Monty Panesar,10,1,31,2,3.10,36,1,0,0,0
Michael Vaughan,9,0,34,1,3.78,28,0,1,1,0
