BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Danny Morrison,9,1,33,1,3.67,-,-,-,2,1
Dipak Patel,10,2,19,1,1.90,-,-,-,1,0
Willie Watson,10,2,56,1,5.60,-,-,-,0,0
Gavin Larsen,10,0,41,2,4.10,-,-,-,0,0
Chris Harris,10,2,32,2,3.20,-,-,-,0,0
Rod Latham,1,0,14,0,14.00,-,-,-,4,0
