BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Sir Curtly Ambrose,10,1,41,1,4.10,-,-,-,3,0
Malcolm Marshall,9,1,35,0,3.89,-,-,-,1,1
Anderson Cummins,10,0,53,2,5.30,-,-,-,1,0
Winston Benjamin,9.3,3,34,2,3.58,-,-,-,0,0
Carl Hooper,10,0,36,0,3.60,-,-,-,0,0
