BATSMEN,,R,B,M,4s,6s,SR
Tamim Iqbal,lbw b Davey,95,100,132,9,1,95.00
Soumya Sarkar,c Cross b Davey,2,5,7,0,0,40.00
Mahmudullah,b Wardlaw,62,62,87,6,1,100.00
Mushfiqur Rahim,c MacLeod b Evans,60,42,68,6,2,142.86
Shakib Al Hasan,not out,52,41,77,5,1,126.83
Sabbir Rahman,not out,42,40,46,4,2,105.00
