BATSMEN,,R,B,M,4s,6s,SR
Javed Ahmadi,c Root b Broad,7,15,31,0,0,46.67
Nawroz Mangal,c Root b Anderson,4,28,25,0,0,14.29
Afsar Zazai,c Buttler b Jordan,6,14,21,0,0,42.86
Nasir Jamal,c Buttler b Bopara,17,52,75,2,0,32.69
Samiullah Shinwari,c Morgan b Jordan,7,11,16,1,0,63.64
Shafiqullah,c Bopara b Tredwell,30,64,73,1,0,46.88
Mohammad Nabi,c Tredwell b Bopara,16,17,19,1,1,94.12
Najibullah Zadran,not out,12,15,20,2,0,80.00
Hamid Hassan,not out,0,2,8,0,0,0.00
