BATSMEN,,R,B,M,4s,6s,SR
Alex Hales,c Afsar Zazai b Hamid Hassan,37,33,58,3,2,112.12
Ian Bell,not out,52,56,81,6,0,92.86
James Taylor,not out,8,20,22,0,0,40.00
