BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Sir Andy Roberts,12,5,16,2,1.33,-,-,-,0,0
Bernard Julien,12,3,20,4,1.67,-,-,-,0,0
Keith Boyce,8,1,22,3,2.75,-,-,-,0,0
Lance Gibbs,4,0,17,0,4.25,-,-,-,0,0
Vanburn Holder,1.2,0,2,1,1.50,-,-,-,0,0
