BATSMEN,,R,B,M,4s,6s,SR
Chris Gayle,c Obuya b Angara,119,151,175,8,2,78.81
Shivnarine Chanderpaul,c Angara b Obuya,66,72,108,7,2,91.67
Brian Lara,c Obuya b Tikolo,10,30,24,0,0,33.33
Marlon Samuels,c Patel b Odumbe,14,17,20,0,1,82.35
Ricardo Powell,c Otieno b Odumbe,8,6,8,1,0,133.33
Carl Hooper,st Otieno b Angara,6,6,13,0,0,100.00
Wavell Hinds,b Suji,10,9,13,1,0,111.11
Ridley Jacobs,not out,9,8,13,0,0,112.50
Vasbert Drakes,not out,1,1,1,0,0,100.00
