BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Eddo Brandes,8,0,28,0,3.50,31,2,0,2,0
Neil Johnson,7,1,29,1,4.14,28,3,0,5,0
Heath Streak,8,1,30,2,3.75,31,1,0,6,0
Guy Whittall,10,1,35,3,3.50,41,3,0,2,1
Henry Olonga,9,0,50,0,5.56,30,4,0,3,4
Grant Flower,2,0,10,0,5.00,5,1,0,0,0
Paul Strang,2,0,10,0,5.00,5,1,0,0,0
