BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Robin Peterson,9,0,49,1,5.44,26,3,2,0,0
Dale Steyn,10,0,42,2,4.20,38,3,0,2,0
Johan Botha,9,0,29,0,3.22,32,2,0,1,0
Morne Morkel,8,0,46,3,5.75,29,6,0,0,0
Imran Tahir,9,0,32,2,3.56,29,1,0,1,0
Jacques Kallis,3,1,6,0,2.00,12,0,0,0,0
Jean-Paul Duminy,2,0,9,0,4.50,5,0,0,1,0
