BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Chaminda Vaas,8,0,54,0,6.75,25,5,1,1,2
Lasith Malinga,8,1,49,2,6.13,26,5,2,0,0
Dilhara Fernando,8,0,74,1,9.25,13,7,2,4,1
Muttiah Muralitharan,7,0,44,0,6.29,13,1,1,2,0
Tillakaratne Dilshan,2,0,23,0,11.50,4,0,2,1,0
Sanath Jayasuriya,5,0,33,0,6.60,13,2,2,0,0
