BATSMEN,,R,B,M,4s,6s,SR
Ed Joyce,lbw b Malinga,10,21,23,1,0,47.62
Michael Vaughan,c Sangakkara b Vaas,0,3,9,0,0,0.00
Ian Bell,run out (Jayasuriya),47,71,88,4,0,66.20
Kevin Pietersen,c & b Muralitharan,58,80,99,5,1,72.50
Paul Collingwood,lbw b Fernando,14,20,34,2,0,70.00
Andrew Flintoff,c Malinga b Fernando,2,7,9,0,0,28.57
Ravi Bopara,b Fernando,52,53,85,4,0,98.11
Paul Nixon,c Jayawardene b Malinga,42,44,72,2,1,95.45
Sajid Mahmood,not out,2,2,8,0,0,100.00
