BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Geoff Allott,10,0,42,1,4.20,33,1,0,1,1
Dion Nash,8,0,44,0,5.50,27,6,0,1,0
Chris Cairns,7,0,55,1,7.86,18,3,3,0,3
Gavin Larsen,9,0,47,1,5.22,25,4,1,0,0
Chris Harris,10,0,59,0,5.90,25,1,2,0,0
Nathan Astle,6,0,29,1,4.83,18,1,1,1,0
