BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Shaun Pollock,10,1,29,1,2.90,42,3,0,0,0
Jacques Kallis,6,2,15,2,2.50,31,1,0,4,0
Steve Elworthy,8,0,35,0,4.38,30,4,0,2,1
Allan Donald,10,0,42,0,4.20,34,4,0,1,1
Lance Klusener,9,0,46,2,5.11,30,2,2,3,1
Hansie Cronje,7,0,37,2,5.29,20,4,0,1,0
