BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Bob Willis,10.3,3,11,4,1.05,-,-,-,0,0
Mike Hendrick,8,4,5,1,0.63,-,-,-,0,0
Sir Ian Botham,9,5,12,1,1.33,-,-,-,0,0
Geoff Miller,2,1,1,0,0.50,-,-,-,0,0
Sir Geoff Boycott,1,0,3,0,3.00,-,-,-,0,0
Chris Old,10,5,8,4,0.80,-,-,-,0,0
