BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
James Anderson,6,0,39,0,6.50,18,4,0,6,0
Liam Plunkett,7,0,71,1,10.14,22,7,4,5,2
Stuart Broad,6,1,32,0,5.33,21,4,0,1,0
Andrew Flintoff,9.5,0,59,2,6.00,29,8,0,0,1
Jamie Dalrymple,3,0,19,0,6.33,10,3,0,1,0
Paul Collingwood,8,0,40,1,5.00,23,4,0,1,0
Michael Vaughan,10,0,39,3,3.90,32,3,0,0,0
