BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Corey Collymore,10,0,61,1,6.10,31,7,0,2,0
Daren Powell,10,0,58,0,5.80,32,8,0,2,0
Jerome Taylor,10,1,65,2,6.50,25,5,2,0,0
Chris Gayle,5,0,32,0,6.40,6,1,1,0,0
Dwayne Bravo,9.5,0,47,2,4.78,32,5,0,1,0
Ramnaresh Sarwan,5,1,21,1,4.20,15,1,0,0,0
