BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Chris Mpofu,7,0,62,4,8.86,16,10,0,2,1
Tinashe Panyangara,6,0,51,0,8.50,13,6,1,2,0
Ray Price,9,1,46,1,5.11,29,6,0,2,0
Elton Chigumbura,3,0,20,0,6.67,8,3,0,0,0
Prosper Utseya,10,0,50,1,5.00,27,4,0,1,0
Graeme Cremer,7,0,42,0,6.00,13,3,0,1,0
Greg Lamb,8,0,51,0,6.38,16,5,0,1,0
