BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Mashrafe Mortaza,10,0,69,1,6.90,30,10,0,0,1
Taskin Ahmed,10,0,69,3,6.90,30,9,1,1,0
Nasir Hossain,9,0,35,0,3.89,28,1,1,1,0
Mahmudullah,1,0,4,0,4.00,3,0,0,0,0
Rubel Hossain,10,0,56,1,5.60,25,4,1,1,1
Shakib Al Hasan,10,0,58,1,5.80,25,5,1,0,0
