BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Umesh Yadav,9,1,31,4,3.44,37,3,0,1,0
Mohammed Shami,8,1,37,2,4.63,34,5,0,4,0
Mohit Sharma,7,0,36,1,5.14,23,5,0,1,0
Ravichandran Ashwin,10,1,30,0,3.00,39,0,1,1,0
Suresh Raina,3,1,15,0,5.00,8,1,0,0,0
Ravindra Jadeja,8,0,42,2,5.25,23,5,0,1,0
