BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Glenn McGrath,10,0,49,1,4.90,30,3,0,1,4
Damien Fleming,10,0,57,3,5.70,35,7,1,3,0
Paul Reiffel,9,0,47,1,5.22,32,3,2,1,0
Tom Moody,8,1,56,0,7.00,24,6,2,1,0
Shane Warne,10,1,33,2,3.30,38,1,0,1,2
Michael Bevan,3,0,22,0,7.33,6,3,0,1,0
