BATSMEN,,R,B,M,4s,6s,SR
Martin Snedden,b Waugh,32,56,67,3,0,57.14
John Wright,c & b Zesers,61,82,115,4,0,74.39
Martin Crowe,run out,4,5,11,0,0,80.00
Ken Rutherford,c Jones b McDermott,44,57,69,4,0,77.19
Jeff Crowe,c & b Border,27,28,23,3,0,96.43
Dipak Patel,st Dyer b Border,3,10,18,0,0,30.00
John Bracewell,run out,12,20,26,0,0,60.00
Ian Smith,c Boon b Waugh,12,15,18,0,0,80.00
Stephen Boock,run out,12,8,6,1,1,150.00
Willie Watson,run out,8,8,17,0,0,100.00
Ewen Chatfield,not out,5,6,7,0,0,83.33
