BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Kapil Dev,8,1,41,1,5.13,-,-,-,0,0
Manoj Prabhakar,10,0,56,1,5.60,-,-,-,0,0
Maninder Singh,10,0,34,3,3.40,-,-,-,0,0
Ravi Shastri,10,0,35,1,3.50,-,-,-,0,0
Chetan Sharma,7.1,0,37,0,5.16,-,-,-,0,0
Mohammad Azharuddin,3.5,0,19,3,4.96,-,-,-,0,0
