BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Simon O'Donnell,9,1,45,1,5.00,-,-,-,0,0
Bruce Reid,10,0,65,1,6.50,-,-,-,0,0
Steve Waugh,10,0,59,1,5.90,-,-,-,0,0
Craig McDermott,10,0,61,3,6.10,-,-,-,0,0
Tom Moody,2,0,15,0,7.50,-,-,-,0,0
Andrew Zesers,9,1,37,0,4.11,-,-,-,0,0
