BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Phil DeFreitas,8,2,41,1,5.13,-,-,-,0,0
Neil Foster,10,0,51,0,5.10,-,-,-,0,0
Eddie Hemmings,10,1,40,0,4.00,-,-,-,0,0
John Emburey,10,0,34,1,3.40,-,-,-,0,0
Gladstone Small,9,0,63,0,7.00,-,-,-,0,0
Graham Gooch,2,0,12,0,6.00,-,-,-,0,0
