BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Imran Khan,9,0,37,4,4.11,-,-,-,0,0
Wasim Akram,8,0,44,0,5.50,-,-,-,0,0
Tauseef Ahmed,10,0,46,1,4.60,-,-,-,0,0
Abdul Qadir,10,0,31,3,3.10,-,-,-,0,0
Saleem Jaffar,8,0,44,0,5.50,-,-,-,0,0
Saleem Malik,5,0,35,0,7.00,-,-,-,0,0
