BATSMEN,,R,B,M,4s,6s,SR
Tamim Iqbal,run out (Cottrell),48,53,87,6,0,90.57
Soumya Sarkar,c Gayle b Russell,29,23,38,2,2,126.09
Shakib Al Hasan,not out,124,99,170,16,0,125.25
Mushfiqur Rahim,c Hope b Thomas,1,5,11,0,0,20.00
Liton Das,not out,94,69,112,8,4,136.23
