BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Mudassar Bukhari,9,0,54,1,6.00,25,7,0,0,0
Berend Westdijk,7,0,41,0,5.86,26,8,0,0,0
Bernard Loots,9.4,0,74,0,7.66,18,6,1,2,0
Pieter Seelaar,10,0,54,1,5.40,22,0,0,2,0
Ryan ten Doeschate,10,0,47,2,4.70,24,1,0,1,0
Tom Cooper,3,0,23,0,7.67,4,2,0,0,0
